Time, RES, VIRT, CPU
2022-03-05 00:01:30.607802, 3500000000, 4436976, 1633.0
2022-03-05 00:01:31.619758, 3600000000, 4568048, 1720.0
2022-03-05 00:01:32.575623, 3500000000, 4502512, 906.7
2022-03-05 00:01:33.595854, 3500000000, 4436976, 406.7
2022-03-05 00:01:34.595954, 3500000000, 4329200, 206.7
2022-03-05 00:01:35.580453, 3500000000, 4329200, 100.0
2022-03-05 00:01:36.596073, 3500000000, 4329200, 106.7
2022-03-05 00:01:37.591263, 3500000000, 4329200, 886.7
2022-03-05 00:01:38.599649, 3500000000, 4329200, 840.0
2022-03-05 00:01:39.595758, 3500000000, 4329200, 973.3
2022-03-05 00:01:40.580337, 3500000000, 4329200, 773.3
2022-03-05 00:01:41.603803, 3500000000, 4329200, 1253.0
2022-03-05 00:01:42.589038, 3500000000, 4329200, 1407.0
2022-03-05 00:01:43.619715, 3500000000, 4329200, 1513.0
2022-03-05 00:01:44.595911, 3500000000, 4329200, 1540.0
2022-03-05 00:01:45.623842, 3400000000, 4263664, 1527.0
2022-03-05 00:01:46.599821, 3400000000, 4263664, 1573.0
2022-03-05 00:01:47.599807, 3400000000, 4263664, 1513.0
2022-03-05 00:01:48.576575, 3400000000, 4263664, 100.0
2022-03-05 00:01:49.614192, 3400000000, 4263664, 880.0
2022-03-05 00:01:50.615829, 3500000000, 4329200, 813.3
2022-03-05 00:01:51.593680, 3500000000, 4329200, 1560.0
2022-03-05 00:01:52.623824, 3500000000, 4329200, 1500.0
2022-03-05 00:01:53.611881, 3500000000, 4394736, 1527.0
2022-03-05 00:01:54.603932, 3500000000, 4329200, 1573.0
2022-03-05 00:01:55.619872, 3500000000, 4329200, 1580.0
2022-03-05 00:01:56.599889, 3500000000, 4329200, 1567.0
2022-03-05 00:01:57.604142, 3500000000, 4329200, 1573.0
2022-03-05 00:01:58.575272, 3500000000, 4329200, 746.7
2022-03-05 00:01:59.587937, 3500000000, 4329200, 633.3
2022-03-05 00:02:00.589838, 3500000000, 4329200, 1087.0
2022-03-05 00:02:01.595870, 3500000000, 4329200, 1027.0
2022-03-05 00:02:02.575628, 3500000000, 4329200, 1133.0
2022-03-05 00:02:03.589050, 3500000000, 4329200, 1527.0
2022-03-05 00:02:04.595769, 3500000000, 4329200, 1527.0
2022-03-05 00:02:05.599809, 3500000000, 4329200, 1520.0
2022-03-05 00:02:06.603716, 3500000000, 4329200, 1573.0
2022-03-05 00:02:07.595726, 3500000000, 4329200, 1567.0
2022-03-05 00:02:08.595668, 3500000000, 4329200, 1567.0
2022-03-05 00:02:09.595833, 3500000000, 4329200, 973.3
2022-03-05 00:02:10.595828, 3400000000, 4263664, 833.3
2022-03-05 00:02:11.595795, 3400000000, 4263664, 1220.0
2022-03-05 00:02:12.595779, 3400000000, 4263664, 1587.0
2022-03-05 00:02:13.587741, 3400000000, 4263664, 1473.0
2022-03-05 00:02:14.595800, 3400000000, 4263664, 1580.0
2022-03-05 00:02:15.575564, 3400000000, 4263664, 506.7
2022-03-05 00:02:16.575512, 3400000000, 4263664, 100.0
2022-03-05 00:02:17.575299, 3400000000, 4263664, 1533.0
2022-03-05 00:02:18.595778, 3400000000, 4263664, 2067.0
2022-03-05 00:02:19.595789, 3400000000, 4263664, 2220.0
2022-03-05 00:02:20.592822, 3400000000, 4263664, 1860.0
2022-03-05 00:02:21.588639, 3400000000, 4263664, 1113.0
2022-03-05 00:02:22.609120, 3400000000, 4263664, 1987.0
2022-03-05 00:02:23.611896, 3400000000, 4263664, 2060.0
2022-03-05 00:02:24.584713, 3400000000, 4263664, 1420.0
2022-03-05 00:02:25.597748, 3400000000, 4263664, 2047.0
2022-03-05 00:02:26.595833, 3400000000, 4263664, 2133.0
2022-03-05 00:02:27.575317, 3400000000, 4198128, 1727.0
2022-03-05 00:02:28.605191, 3400000000, 4132592, 2113.0
2022-03-05 00:02:29.575324, 3400000000, 4132592, 106.7
2022-03-05 00:02:30.595835, 3400000000, 4198128, 1927.0
2022-03-05 00:02:31.589268, 3400000000, 4132592, 1927.0
2022-03-05 00:02:32.578061, 3400000000, 4132592, 1560.0
2022-03-05 00:02:33.575338, 3400000000, 4132592, 1733.0
2022-03-05 00:02:34.594633, 3400000000, 4132592, 2013.0
2022-03-05 00:02:35.594718, 3300000000, 4132592, 1907.0
2022-03-05 00:02:36.575557, 3300000000, 4132592, 1080.0
2022-03-05 00:02:37.585255, 3300000000, 4132592, 780.0
2022-03-05 00:02:38.595772, 3200000000, 4081276, 973.3
2022-03-05 00:02:39.599762, 3200000000, 4081276, 1367.0
2022-03-05 00:02:40.596037, 3200000000, 4081276, 106.7
2022-03-05 00:02:41.603828, 3200000000, 4081276, 1027.0
2022-03-05 00:02:42.595705, 3200000000, 4081276, 1073.0
2022-03-05 00:02:43.595784, 3200000000, 4081276, 1287.0
2022-03-05 00:02:44.595835, 3200000000, 4081276, 1520.0
2022-03-05 00:02:45.575651, 3200000000, 4081276, 200.0
2022-03-05 00:02:46.575287, 3200000000, 4081276, 786.7
2022-03-05 00:02:47.595694, 3200000000, 4081276, 1000.0
2022-03-05 00:02:48.595687, 3200000000, 4081276, 953.3
2022-03-05 00:02:49.595747, 3200000000, 4081276, 1260.0
2022-03-05 00:02:50.595717, 3200000000, 4081276, 1467.0
2022-03-05 00:02:51.595671, 3200000000, 4081276, 1487.0
2022-03-05 00:02:52.599740, 3200000000, 4081276, 1467.0
2022-03-05 00:02:53.576601, 3200000000, 4081276, 200.0
2022-03-05 00:02:54.595980, 3200000000, 4081276, 106.7
2022-03-05 00:02:55.595657, 3200000000, 4081276, 960.0
2022-03-05 00:02:56.600048, 3200000000, 4081276, 1060.0
2022-03-05 00:02:57.595785, 3200000000, 4081276, 1247.0
2022-03-05 00:02:58.595695, 3200000000, 4081276, 1567.0
2022-03-05 00:02:59.595701, 3200000000, 4081276, 1573.0
2022-03-05 00:03:00.595730, 3200000000, 4081276, 1567.0
2022-03-05 00:03:01.595778, 3200000000, 4081276, 1567.0
2022-03-05 00:03:02.599726, 3200000000, 4081276, 1573.0
2022-03-05 00:03:03.595795, 3200000000, 4081276, 1567.0
2022-03-05 00:03:04.596052, 3200000000, 4081276, 100.0
2022-03-05 00:03:05.599732, 3200000000, 4081276, 1040.0
2022-03-05 00:03:06.603748, 3200000000, 4081276, 920.0
2022-03-05 00:03:07.595716, 3200000000, 4081276, 1407.0
2022-03-05 00:03:08.576417, 3200000000, 4081276, 1580.0
2022-03-05 00:03:09.595770, 3200000000, 4081276, 1600.0
2022-03-05 00:03:10.619760, 3200000000, 4081276, 1627.0
2022-03-05 00:03:11.603792, 3200000000, 4081276, 1613.0
2022-03-05 00:03:12.599712, 3200000000, 4081276, 1220.0
2022-03-05 00:03:13.599785, 3200000000, 4081276, 1673.0
2022-03-05 00:03:14.599710, 3200000000, 4081276, 1620.0
2022-03-05 00:03:15.599727, 3200000000, 4081276, 1700.0
2022-03-05 00:03:16.599652, 3200000000, 4081276, 1667.0
2022-03-05 00:03:17.595869, 3200000000, 4081276, 960.0
2022-03-05 00:03:18.580838, 3200000000, 4081276, 887.5
2022-03-05 00:03:19.609480, 3200000000, 4081276, 1020.0
2022-03-05 00:03:20.595736, 3200000000, 4081276, 873.3
2022-03-05 00:03:21.607347, 3200000000, 4081276, 1040.0
2022-03-05 00:03:22.587189, 3300000000, 4086528, 906.7
2022-03-05 00:03:23.599772, 3300000000, 4094976, 1493.0
2022-03-05 00:03:24.611857, 3300000000, 4099200, 1573.0
2022-03-05 00:03:25.603846, 3300000000, 4099200, 1593.0
2022-03-05 00:03:26.623907, 3300000000, 4111872, 1533.0
2022-03-05 00:03:27.631880, 3300000000, 4128768, 1827.0
2022-03-05 00:03:28.595834, 3300000000, 4128768, 1733.0
2022-03-05 00:03:29.595792, 3300000000, 4145664, 1713.0
2022-03-05 00:03:30.595784, 3300000000, 4145664, 1693.0
2022-03-05 00:03:31.595789, 3300000000, 4145664, 1727.0
2022-03-05 00:03:32.599895, 3300000000, 4145664, 1720.0
2022-03-05 00:03:33.607852, 3300000000, 4145664, 1713.0
2022-03-05 00:03:34.612690, 3300000000, 4145664, 1720.0
2022-03-05 00:03:35.607906, 3300000000, 4111872, 1627.0
2022-03-05 00:03:36.575726, 3300000000, 4128768, 100.0
2022-03-05 00:03:37.593090, 3300000000, 4128768, 2887.0
2022-03-05 00:03:38.575514, 3300000000, 4128768, 1947.0
2022-03-05 00:03:39.603783, 3200000000, 4069632, 3100.0
2022-03-05 00:03:40.596002, 3200000000, 4069632, 3100.0
2022-03-05 00:03:41.596794, 3300000000, 4135168, 3100.0
2022-03-05 00:03:42.595834, 3300000000, 4135168, 2040.0
2022-03-05 00:03:43.607827, 3300000000, 4086528, 1860.0
2022-03-05 00:03:44.592443, 3300000000, 4152064, 1947.0
2022-03-05 00:03:45.595810, 3300000000, 4152064, 1933.0
2022-03-05 00:03:46.580294, 3300000000, 4152064, 326.7
2022-03-05 00:03:47.581312, 3300000000, 4152064, 93.3
2022-03-05 00:03:48.585590, 3300000000, 4152064, 100.0
2022-03-05 00:03:49.588479, 3300000000, 4086528, 2407.0
2022-03-05 00:03:50.588613, 3300000000, 4086528, 1347.0
2022-03-05 00:03:51.595843, 3300000000, 4086528, 1847.0
2022-03-05 00:03:52.595838, 3300000000, 4086528, 1773.0
2022-03-05 00:03:53.595753, 3300000000, 4086528, 1767.0
2022-03-05 00:03:54.595829, 3300000000, 4086528, 1667.0
2022-03-05 00:03:55.595877, 3300000000, 4086528, 1793.0
2022-03-05 00:03:56.599853, 3300000000, 4086528, 1733.0
2022-03-05 00:03:57.595779, 3300000000, 4086528, 1587.0
2022-03-05 00:03:58.595859, 3300000000, 4090760, 1680.0
2022-03-05 00:03:59.596649, 3300000000, 4090760, 1693.0
2022-03-05 00:04:00.595891, 3300000000, 4090760, 1393.0
2022-03-05 00:04:01.603685, 3300000000, 4090760, 293.8
2022-03-05 00:04:02.595868, 3300000000, 4090760, 1100.0
2022-03-05 00:04:03.600029, 3300000000, 4090760, 1047.0
2022-03-05 00:04:04.606836, 3300000000, 4090760, 133.3
2022-03-05 00:04:05.595805, 3300000000, 4090760, 1513.0
2022-03-05 00:04:06.603807, 3300000000, 4099208, 1513.0
2022-03-05 00:04:07.623826, 3300000000, 4181640, 1213.0
2022-03-05 00:04:08.595866, 3400000000, 4181640, 1560.0
2022-03-05 00:04:09.619935, 3400000000, 4198536, 1613.0
2022-03-05 00:04:10.607994, 3400000000, 4133000, 1620.0
2022-03-05 00:04:11.603736, 3400000000, 4198536, 1447.0
2022-03-05 00:04:12.595780, 3400000000, 4198536, 1927.0
2022-03-05 00:04:13.596586, 3400000000, 4232332, 1760.0
2022-03-05 00:04:14.595770, 3400000000, 4166796, 1760.0
2022-03-05 00:04:15.595851, 3400000000, 4232332, 1673.0
2022-03-05 00:04:16.595796, 3400000000, 4266128, 1613.0
2022-03-05 00:04:17.591850, 3400000000, 4232332, 1620.0
2022-03-05 00:04:18.603811, 3400000000, 4232332, 1620.0
2022-03-05 00:04:19.595965, 3400000000, 4232332, 100.0
2022-03-05 00:04:20.595998, 3400000000, 4232332, 100.0
2022-03-05 00:04:21.595861, 3400000000, 4198536, 960.0
2022-03-05 00:04:22.595881, 3400000000, 4198536, 880.0
2022-03-05 00:04:23.586521, 3400000000, 4198536, 966.7
2022-03-05 00:04:24.591778, 3400000000, 4164744, 973.3
2022-03-05 00:04:25.596003, 3300000000, 4130952, 826.7
2022-03-05 00:04:26.595765, 3300000000, 4130952, 913.3
2022-03-05 00:04:27.586085, 3300000000, 4065416, 860.0
2022-03-05 00:04:28.587856, 3300000000, 4147848, 106.7
2022-03-05 00:04:29.595789, 3300000000, 4147848, 1453.0
2022-03-05 00:04:30.611864, 3400000000, 4173192, 1520.0
2022-03-05 00:04:31.603785, 3500000000, 4272524, 1540.0
2022-03-05 00:04:32.619973, 3500000000, 4280972, 1533.0
2022-03-05 00:04:33.599847, 3500000000, 4215436, 1527.0
2022-03-05 00:04:34.607909, 3500000000, 4266128, 1553.0
2022-03-05 00:04:35.603731, 3500000000, 4257676, 1527.0
2022-03-05 00:04:36.599760, 3500000000, 4257676, 1513.0
2022-03-05 00:04:37.603729, 3500000000, 4249232, 1627.0
2022-03-05 00:04:38.603765, 3500000000, 4240780, 1620.0
2022-03-05 00:04:39.599810, 3500000000, 4249228, 1620.0
2022-03-05 00:04:40.599765, 3500000000, 4257676, 1627.0
2022-03-05 00:04:41.603779, 3500000000, 4206988, 1620.0
2022-03-05 00:04:42.599751, 3500000000, 4223884, 1620.0
2022-03-05 00:04:43.603729, 3500000000, 4223884, 1627.0
2022-03-05 00:04:44.599729, 3500000000, 4257680, 1613.0
2022-03-05 00:04:45.591924, 3500000000, 4223884, 1620.0
2022-03-05 00:04:46.595961, 3500000000, 4223884, 93.3
2022-03-05 00:04:47.595959, 3500000000, 4223884, 100.0
2022-03-05 00:04:48.600810, 3500000000, 4223884, 180.0
2022-03-05 00:04:49.600524, 3500000000, 4223884, 953.3
2022-03-05 00:04:50.595195, 3500000000, 4223884, 913.3
2022-03-05 00:04:51.575304, 3500000000, 4223884, 940.0
2022-03-05 00:04:52.607881, 3500000000, 4223884, 766.7
2022-03-05 00:04:53.595737, 3500000000, 4289420, 726.7
2022-03-05 00:04:54.595748, 3500000000, 4289420, 760.0
2022-03-05 00:04:55.585059, 3500000000, 4289420, 933.3
2022-03-05 00:04:56.595794, 3400000000, 4255624, 766.7
2022-03-05 00:04:57.596013, 3300000000, 4200712, 313.3
2022-03-05 00:04:58.595787, 3300000000, 4200712, 1353.0
2022-03-05 00:04:59.595825, 3300000000, 4213384, 1460.0
2022-03-05 00:05:00.599676, 3300000000, 4164744, 1633.0
2022-03-05 00:05:01.590549, 3300000000, 4190088, 2200.0
2022-03-05 00:05:02.591153, 3300000000, 4255624, 2453.0
2022-03-05 00:05:03.603792, 3300000000, 4247176, 2140.0
2022-03-05 00:05:04.597303, 3300000000, 4264072, 2127.0
2022-03-05 00:05:05.627848, 3300000000, 4147848, 2220.0
2022-03-05 00:05:06.599697, 3300000000, 4230280, 2160.0
2022-03-05 00:05:07.575980, 3300000000, 4230280, 886.7
2022-03-05 00:05:08.577597, 3300000000, 4196488, 100.0
2022-03-05 00:05:09.595881, 3300000000, 4196488, 100.0
2022-03-05 00:05:10.585694, 3300000000, 4196488, 2167.0
2022-03-05 00:05:11.575487, 3300000000, 4196488, 1500.0
2022-03-05 00:05:12.584380, 3300000000, 4196488, 1527.0
2022-03-05 00:05:13.575401, 3300000000, 4196488, 1180.0
2022-03-05 00:05:14.595834, 3300000000, 4173192, 2380.0
2022-03-05 00:05:15.603823, 3300000000, 4190088, 2320.0
2022-03-05 00:05:16.595848, 3400000000, 4255624, 2273.0
2022-03-05 00:05:17.603732, 3400000000, 4190088, 2273.0
2022-03-05 00:05:18.595801, 3400000000, 4190088, 2353.0
2022-03-05 00:05:19.607721, 3400000000, 4255624, 2313.0
2022-03-05 00:05:20.595825, 3400000000, 4255624, 2353.0
2022-03-05 00:05:21.601574, 3400000000, 4198536, 2347.0
2022-03-05 00:05:22.593957, 3400000000, 4264072, 1987.0
2022-03-05 00:05:23.577374, 3300000000, 4164744, 173.3
2022-03-05 00:05:24.595206, 3300000000, 4164744, 1893.0
2022-03-05 00:05:25.578153, 3300000000, 4164744, 640.0
2022-03-05 00:05:26.578088, 3300000000, 4156292, 2293.0
2022-03-05 00:05:27.581145, 3400000000, 4173188, 2353.0
2022-03-05 00:05:28.609959, 3400000000, 4190084, 2753.0
2022-03-05 00:05:29.595629, 3400000000, 4190084, 2400.0
2022-03-05 00:05:30.615250, 3500000000, 4240776, 2460.0
2022-03-05 00:05:31.619793, 3500000000, 4283020, 2100.0
2022-03-05 00:05:32.619794, 3500000000, 4249224, 1673.0
2022-03-05 00:05:33.600034, 3500000000, 4240780, 1773.0
2022-03-05 00:05:34.615793, 3500000000, 4257672, 1673.0
2022-03-05 00:05:35.595696, 3500000000, 4274568, 1760.0
2022-03-05 00:05:36.607749, 3500000000, 4308364, 1667.0
2022-03-05 00:05:37.595649, 3500000000, 4274568, 1827.0
2022-03-05 00:05:38.635807, 3500000000, 4274568, 1780.0
2022-03-05 00:05:39.595861, 3500000000, 4274568, 100.0
2022-03-05 00:05:40.595711, 3500000000, 4274568, 1013.0
2022-03-05 00:05:41.576142, 3500000000, 4274568, 1127.0
2022-03-05 00:05:42.595688, 3500000000, 4274568, 926.7
2022-03-05 00:05:43.585220, 3500000000, 4340104, 940.0
2022-03-05 00:05:44.607767, 3500000000, 4340104, 1113.0
2022-03-05 00:05:45.612741, 3400000000, 4251400, 1153.0
2022-03-05 00:05:46.581202, 3500000000, 4264072, 826.7
2022-03-05 00:05:47.615904, 3500000000, 4280968, 1207.0
2022-03-05 00:05:48.599693, 3500000000, 4428936, 1507.0
2022-03-05 00:05:49.611768, 3600000000, 4462728, 1520.0
2022-03-05 00:05:50.607838, 3600000000, 4430988, 1513.0
2022-03-05 00:05:51.619829, 3600000000, 4397192, 1620.0
2022-03-05 00:05:52.631927, 3600000000, 4462728, 1620.0
2022-03-05 00:05:53.615822, 3700000000, 4504972, 1600.0
2022-03-05 00:05:54.595743, 3600000000, 4439436, 1580.0
2022-03-05 00:05:55.619887, 3500000000, 4471176, 1567.0
2022-03-05 00:05:56.603845, 3500000000, 4471176, 1853.0
2022-03-05 00:05:57.595805, 3600000000, 4587404, 1900.0
2022-03-05 00:05:58.588420, 3600000000, 4587404, 2207.0
2022-03-05 00:05:59.595721, 3600000000, 4422536, 1760.0
2022-03-05 00:06:00.595675, 3600000000, 4553608, 1613.0
2022-03-05 00:06:01.599698, 3600000000, 4553608, 1620.0
2022-03-05 00:06:02.575304, 3600000000, 4521868, 2247.0
2022-03-05 00:06:03.596080, 3600000000, 4488072, 2000.0
2022-03-05 00:06:04.615775, 3600000000, 4488072, 1673.0
2022-03-05 00:06:05.591577, 3600000000, 4437384, 1680.0
2022-03-05 00:06:06.603910, 3600000000, 4471180, 106.7
2022-03-05 00:06:07.595924, 3600000000, 4437384, 106.7
2022-03-05 00:06:08.581133, 3600000000, 4471180, 100.0
2022-03-05 00:06:09.595910, 3600000000, 4437384, 100.0
2022-03-05 00:06:10.595870, 3600000000, 4437384, 193.3
2022-03-05 00:06:11.587822, 3600000000, 4437384, 1040.0
2022-03-05 00:06:12.606373, 3600000000, 4437384, 1147.0
2022-03-05 00:06:13.587387, 3600000000, 4437384, 1053.0
2022-03-05 00:06:14.593414, 3600000000, 4437384, 940.0
2022-03-05 00:06:15.599780, 3500000000, 4371848, 906.7
2022-03-05 00:06:16.595669, 3500000000, 4371848, 973.3
2022-03-05 00:06:17.595766, 3500000000, 4371848, 973.3
2022-03-05 00:06:18.603886, 3500000000, 4272516, 746.7
2022-03-05 00:06:19.575662, 3500000000, 4272516, 100.0
2022-03-05 00:06:20.595758, 3500000000, 4272516, 1147.0
2022-03-05 00:06:21.595805, 3500000000, 4272516, 1547.0
2022-03-05 00:06:22.595730, 3500000000, 4344388, 1527.0
2022-03-05 00:06:23.607771, 3600000000, 4426820, 1553.0
2022-03-05 00:06:24.599819, 3600000000, 4443716, 1560.0
2022-03-05 00:06:25.599765, 3600000000, 4395076, 1567.0
2022-03-05 00:06:26.595757, 3600000000, 4460612, 1607.0
2022-03-05 00:06:27.595690, 3500000000, 4340164, 1567.0
2022-03-05 00:06:28.595653, 3600000000, 4405700, 1240.0
2022-03-05 00:06:29.607747, 3600000000, 4357060, 1493.0
2022-03-05 00:06:30.595788, 3600000000, 4422596, 1627.0
2022-03-05 00:06:31.595716, 3600000000, 4373956, 1760.0
2022-03-05 00:06:32.595731, 3600000000, 4456388, 920.0
2022-03-05 00:06:33.595941, 3600000000, 4390852, 200.0
2022-03-05 00:06:34.595945, 3600000000, 4359112, 100.0
2022-03-05 00:06:35.599937, 3600000000, 4359112, 100.0
2022-03-05 00:06:36.616665, 3600000000, 4325316, 1080.0
2022-03-05 00:06:37.588314, 3600000000, 4325316, 1062.0
2022-03-05 00:06:38.595708, 3600000000, 4325316, 1093.0
2022-03-05 00:06:39.595770, 3600000000, 4325316, 966.7
2022-03-05 00:06:40.594612, 3500000000, 4230276, 1007.0
2022-03-05 00:06:41.585410, 3400000000, 4230276, 993.3
2022-03-05 00:06:42.595745, 3500000000, 4230276, 1420.0
2022-03-05 00:06:43.599760, 3500000000, 4247172, 1547.0
2022-03-05 00:06:44.599761, 3500000000, 4264068, 1533.0
2022-03-05 00:06:45.607779, 3500000000, 4329604, 1547.0
2022-03-05 00:06:46.623395, 3500000000, 4312708, 1993.0
2022-03-05 00:06:47.616038, 3500000000, 4312708, 1387.0
2022-03-05 00:06:48.599638, 3500000000, 4247172, 1633.0
2022-03-05 00:06:49.607789, 3500000000, 4312708, 1500.0
2022-03-05 00:06:50.595796, 3500000000, 4312708, 1547.0
2022-03-05 00:06:51.595662, 3500000000, 4247172, 1620.0
2022-03-05 00:06:52.599705, 3500000000, 4247172, 1613.0
2022-03-05 00:06:53.603712, 3500000000, 4247172, 1613.0
2022-03-05 00:06:54.599782, 3500000000, 4247172, 1060.0
2022-03-05 00:06:55.595328, 3500000000, 4280968, 100.0
2022-03-05 00:06:56.575198, 3500000000, 4247172, 840.0
2022-03-05 00:06:57.595665, 3500000000, 4247172, 1213.0
